IfcFurniture.CHAIR	Pr_40_70_75_28	{'name': 'equivalent_classification'}
IfcFurniture.CHAIR	Pr_40_70_75_84	{'name': 'equivalent_classification'}
IfcFurniture.CHAIR	Pr_65_80_42_15	{'name': 'equivalent_classification'}
IfcFurniture.DESK	Pr_40_30_25_22	{'name': 'equivalent_classification'}
IfcFurniture.DESK	Pr_40_30_30	{'name': 'equivalent_classification'}
IfcFurniture.DESK	Pr_40_30_30_71	{'name': 'equivalent_classification'}
IfcFurniture.DESK	Pr_40_50_21	{'name': 'equivalent_classification'}
IfcFurniture.DESK	Pr_40_50_21_13	{'name': 'equivalent_classification'}
IfcFurniture.DESK	Pr_40_50_21_17	{'name': 'equivalent_classification'}
IfcFurniture.DESK	Pr_40_50_21_21	{'name': 'equivalent_classification'}
IfcFurniture.DESK	Pr_40_50_21_59	{'name': 'equivalent_classification'}
IfcFurniture.DESK	Pr_40_50_21_70	{'name': 'equivalent_classification'}
IfcFurniture.DESK	Pr_40_50_21_73	{'name': 'equivalent_classification'}
IfcFurniture.DESK	Pr_40_50_21_83	{'name': 'equivalent_classification'}
IfcFurniture.DESK	Pr_40_50_21_85	{'name': 'equivalent_classification'}
IfcFurniture.DESK	Pr_40_50_21_90	{'name': 'equivalent_classification'}
IfcFurniture.DESK	Pr_40_50_21_98	{'name': 'equivalent_classification'}
IfcFurniture.DESK	Pr_40_50_52	{'name': 'equivalent_classification'}
IfcFurniture.FILECABINET	Pr_40_30_87_29	{'name': 'equivalent_classification'}
IfcFurniture.FILECABINET	Pr_40_70_46_45	{'name': 'equivalent_classification'}
IfcFurniture.FILECABINET	Pr_80_77_28_30	{'name': 'equivalent_classification'}
IfcFurniture.SHELF	Pr_40_30_78	{'name': 'equivalent_classification'}
IfcFurniture.SHELF	Pr_40_30_78_47	{'name': 'equivalent_classification'}
IfcFurniture.SHELF	Pr_40_30_78_53	{'name': 'equivalent_classification'}
IfcFurniture.SHELF	Pr_40_30_78_71	{'name': 'equivalent_classification'}
IfcFurniture.SHELF	Pr_40_30_78_77	{'name': 'equivalent_classification'}
IfcFurniture.SHELF	Pr_40_30_78_78	{'name': 'equivalent_classification'}
IfcFurniture.SHELF	Pr_40_30_78_85	{'name': 'equivalent_classification'}
IfcFurniture.SHELF	Pr_40_30_87_20	{'name': 'equivalent_classification'}
IfcFurniture.SHELF	Pr_40_70_65_46	{'name': 'equivalent_classification'}
IfcFurniture.SOFA	Pr_40_50_12_80	{'name': 'equivalent_classification'}
IfcFurniture.SOFA	Pr_40_50_12_81	{'name': 'equivalent_classification'}
IfcFurniture.SOFA	Pr_40_50_51_06	{'name': 'equivalent_classification'}
IfcFurniture.SOFA	Pr_40_50_51_08	{'name': 'equivalent_classification'}
IfcFurniture.SOFA	Pr_40_50_51_92	{'name': 'equivalent_classification'}
IfcFurniture.SOFA	Pr_40_50_81_20	{'name': 'equivalent_classification'}
IfcFurniture.SOFA	Pr_40_70_22_21	{'name': 'equivalent_classification'}
IfcFurniture.TABLE	Pr_40_30_30_86	{'name': 'equivalent_classification'}
IfcFurniture.TABLE	Pr_40_50_21_08	{'name': 'equivalent_classification'}
IfcFurniture.TABLE	Pr_40_50_21_12	{'name': 'equivalent_classification'}
IfcFurniture.TABLE	Pr_40_50_21_14	{'name': 'equivalent_classification'}
IfcFurniture.TABLE	Pr_40_50_21_15	{'name': 'equivalent_classification'}
IfcFurniture.TABLE	Pr_40_50_21_16	{'name': 'equivalent_classification'}
IfcFurniture.TABLE	Pr_40_50_21_22	{'name': 'equivalent_classification'}
IfcFurniture.TABLE	Pr_40_50_21_23	{'name': 'equivalent_classification'}
IfcFurniture.TABLE	Pr_40_50_21_29	{'name': 'equivalent_classification'}
IfcFurniture.TABLE	Pr_40_50_21_31	{'name': 'equivalent_classification'}
IfcFurniture.TABLE	Pr_40_50_21_32	{'name': 'equivalent_classification'}
IfcFurniture.TABLE	Pr_40_50_21_49	{'name': 'equivalent_classification'}
IfcFurniture.TABLE	Pr_40_50_21_51	{'name': 'equivalent_classification'}
IfcFurniture.TABLE	Pr_40_50_21_58	{'name': 'equivalent_classification'}
IfcFurniture.TABLE	Pr_40_50_21_60	{'name': 'equivalent_classification'}
IfcFurniture.TABLE	Pr_40_50_21_63	{'name': 'equivalent_classification'}
IfcFurniture.TABLE	Pr_40_50_21_84	{'name': 'equivalent_classification'}
IfcFurniture.TABLE	Pr_40_50_52_22	{'name': 'equivalent_classification'}
IfcFurniture.TABLE	Pr_40_50_52_50	{'name': 'equivalent_classification'}
IfcFurniture.TABLE	Pr_40_50_52_57	{'name': 'equivalent_classification'}
IfcFurniture.TABLE	Pr_40_50_52_58	{'name': 'equivalent_classification'}
IfcFurniture.TABLE	Pr_40_50_52_59	{'name': 'equivalent_classification'}
IfcFurniture.TABLE	Pr_40_50_52_88	{'name': 'equivalent_classification'}
IfcFurniture.TABLE	Pr_40_70_46_42	{'name': 'equivalent_classification'}
IfcFurniture.TABLE	Pr_40_70_46_83	{'name': 'equivalent_classification'}
IfcFurniture.TABLE	Pr_40_70_73_47	{'name': 'equivalent_classification'}
IfcFurniture.TECHNICALCABINET	Pr_40_10_77_11	{'name': 'equivalent_classification'}
IfcFurniture.TECHNICALCABINET	Pr_40_20_60_85	{'name': 'equivalent_classification'}
IfcFurniture.TECHNICALCABINET	Pr_40_30_75	{'name': 'equivalent_classification'}
IfcFurniture.TECHNICALCABINET	Pr_40_30_75_30	{'name': 'equivalent_classification'}
IfcFurniture.TECHNICALCABINET	Pr_40_30_75_49	{'name': 'equivalent_classification'}
IfcFurniture.TECHNICALCABINET	Pr_40_30_75_55	{'name': 'equivalent_classification'}
IfcFurniture.TECHNICALCABINET	Pr_40_30_75_84	{'name': 'equivalent_classification'}
IfcFurniture.TECHNICALCABINET	Pr_40_30_87_03	{'name': 'equivalent_classification'}
IfcFurniture.TECHNICALCABINET	Pr_40_30_87_52	{'name': 'equivalent_classification'}
IfcFurniture.TECHNICALCABINET	Pr_40_30_87_66	{'name': 'equivalent_classification'}
IfcFurniture.TECHNICALCABINET	Pr_40_70_31_06	{'name': 'equivalent_classification'}
IfcFurniture.TECHNICALCABINET	Pr_40_70_46_82	{'name': 'equivalent_classification'}
IfcFurniture.TECHNICALCABINET	Pr_40_70_53_55	{'name': 'equivalent_classification'}
IfcFurniture.TECHNICALCABINET	Pr_80_77_28	{'name': 'equivalent_classification'}
IfcFurniture.TECHNICALCABINET	Pr_80_77_28_28	{'name': 'equivalent_classification'}
IfcFurniture.TECHNICALCABINET	Pr_80_77_28_66	{'name': 'equivalent_classification'}
IfcFurniture.TECHNICALCABINET	Pr_80_77_28_70	{'name': 'equivalent_classification'}
IfcSystemFurnitureElement.PANEL	Pr_20_29_56_60	{'name': 'equivalent_classification'}
IfcSystemFurnitureElement.PANEL	Pr_20_93_33	{'name': 'equivalent_classification'}
IfcSystemFurnitureElement.PANEL	Pr_25_71_14_88	{'name': 'equivalent_classification'}
IfcSystemFurnitureElement.PANEL	Pr_25_71_33_35	{'name': 'equivalent_classification'}
IfcSystemFurnitureElement.PANEL	Pr_25_71_42	{'name': 'equivalent_classification'}
IfcSystemFurnitureElement.PANEL	Pr_25_71_50	{'name': 'equivalent_classification'}
IfcSystemFurnitureElement.PANEL	Pr_25_71_50_17	{'name': 'equivalent_classification'}
IfcSystemFurnitureElement.PANEL	Pr_25_71_50_22	{'name': 'equivalent_classification'}
IfcSystemFurnitureElement.PANEL	Pr_25_71_50_23	{'name': 'equivalent_classification'}
IfcSystemFurnitureElement.PANEL	Pr_25_71_50_24	{'name': 'equivalent_classification'}
IfcSystemFurnitureElement.PANEL	Pr_25_71_50_51	{'name': 'equivalent_classification'}
IfcSystemFurnitureElement.PANEL	Pr_25_71_50_60	{'name': 'equivalent_classification'}
IfcSystemFurnitureElement.PANEL	Pr_25_71_57_62	{'name': 'equivalent_classification'}
IfcSystemFurnitureElement.PANEL	Pr_25_71_57_63	{'name': 'equivalent_classification'}
IfcSystemFurnitureElement.PANEL	Pr_25_71_57_65	{'name': 'equivalent_classification'}
IfcSystemFurnitureElement.PANEL	Pr_30_59_07_60	{'name': 'equivalent_classification'}
IfcSystemFurnitureElement.PANEL	Pr_30_59_36_01	{'name': 'equivalent_classification'}
IfcSystemFurnitureElement.PANEL	Pr_30_59_97	{'name': 'equivalent_classification'}
IfcSystemFurnitureElement.PANEL	Pr_30_59_97_94	{'name': 'equivalent_classification'}
IfcSystemFurnitureElement.PANEL	Pr_40_30_61_61	{'name': 'equivalent_classification'}
IfcSystemFurnitureElement.PANEL	Pr_40_30_86_88	{'name': 'equivalent_classification'}
IfcSystemFurnitureElement.SUBRACK	Pr_40_30_78_08	{'name': 'equivalent_classification'}
IfcSystemFurnitureElement.SUBRACK	Pr_40_30_78_65	{'name': 'equivalent_classification'}
IfcSystemFurnitureElement.SUBRACK	Pr_40_30_78_70	{'name': 'equivalent_classification'}
IfcSystemFurnitureElement.SUBRACK	Pr_40_50_84_50	{'name': 'equivalent_classification'}
IfcSystemFurnitureElement.SUBRACK	Pr_40_70_73_08	{'name': 'equivalent_classification'}
IfcSystemFurnitureElement.SUBRACK	Pr_40_70_84_66	{'name': 'equivalent_classification'}
IfcSystemFurnitureElement.WORKSURFACE	Pr_40_30_30_42	{'name': 'equivalent_classification'}
IfcSystemFurnitureElement.WORKSURFACE	Pr_40_30_30_47	{'name': 'equivalent_classification'}
IfcSystemFurnitureElement.WORKSURFACE	Pr_40_30_30_48	{'name': 'equivalent_classification'}
IfcSystemFurnitureElement.WORKSURFACE	Pr_40_30_30_96	{'name': 'equivalent_classification'}
IfcSystemFurnitureElement.WORKSURFACE	Pr_40_70_46_99	{'name': 'equivalent_classification'}
IfcCourse.BALLASTBED	Pr_20_31_02_63	{'name': 'equivalent_classification'}
IfcCourse.BALLASTBED	Pr_20_85_32_80	{'name': 'equivalent_classification'}
IfcCourse.BALLASTBED	Pr_20_85_88_06	{'name': 'equivalent_classification'}
IfcCourse.BALLASTBED	Pr_20_85_88_07	{'name': 'equivalent_classification'}
IfcCourse.BALLASTBED	Pr_70_70_46_78	{'name': 'equivalent_classification'}
IfcCourse.BALLASTBED	Pr_70_70_48_29	{'name': 'equivalent_classification'}
IfcCourse.BALLASTBED	Pr_80_77_27_07	{'name': 'equivalent_classification'}
IfcEarthworksCut.CUT	Pr_20_29_56_20	{'name': 'equivalent_classification'}
IfcEarthworksCut.CUT	Pr_40_50_81_91	{'name': 'equivalent_classification'}
IfcEarthworksCut.STEPEXCAVATION	Pr_25_30_85_23	{'name': 'equivalent_classification'}
IfcEarthworksCut.STEPEXCAVATION	Pr_25_30_90_18	{'name': 'equivalent_classification'}
IfcEarthworksCut.STEPEXCAVATION	Pr_25_30_90_85	{'name': 'equivalent_classification'}
IfcEarthworksCut.STEPEXCAVATION	Pr_65_80_42_83	{'name': 'equivalent_classification'}
IfcEarthworksFill.COUNTERWEIGHT	Pr_30_59_12_07	{'name': 'equivalent_classification'}
IfcEarthworksFill.COUNTERWEIGHT	Pr_65_80_49_15	{'name': 'equivalent_classification'}
IfcEarthworksFill.COUNTERWEIGHT	Pr_65_80_49_16	{'name': 'equivalent_classification'}
IfcEarthworksFill.EMBANKMENT	Pr_30_59_34_30	{'name': 'equivalent_classification'}
IfcEarthworksFill.SUBGRADEBED	Pr_40_50_06_30	{'name': 'equivalent_classification'}
IfcEarthworksFill.TRANSITIONSECTION	Pr_20_76_70_90	{'name': 'equivalent_classification'}
IfcPavement.FLEXIBLE	Pr_20_76_63_30	{'name': 'equivalent_classification'}
IfcPavement.FLEXIBLE	Pr_25_57_90	{'name': 'equivalent_classification'}
IfcPavement.FLEXIBLE	Pr_25_71_35_32	{'name': 'equivalent_classification'}
IfcPavement.FLEXIBLE	Pr_30_59_24_30	{'name': 'equivalent_classification'}
IfcPavement.FLEXIBLE	Pr_65_70_46_32	{'name': 'equivalent_classification'}
IfcPavement.FLEXIBLE	Pr_65_72_59_30	{'name': 'equivalent_classification'}
IfcPavement.FLEXIBLE	Pr_70_55_51_30	{'name': 'equivalent_classification'}
IfcPavement.RIGID	Pr_70_55_51_74	{'name': 'equivalent_classification'}
IfcReinforcedSoil.DYNAMICALLYCOMPACTED	Pr_20_31_16_76	{'name': 'equivalent_classification'}
IfcReinforcedSoil.GROUTED	Pr_20_29_60_34	{'name': 'equivalent_classification'}
IfcReinforcedSoil.GROUTED	Pr_20_31_53_12	{'name': 'equivalent_classification'}
IfcReinforcedSoil.GROUTED	Pr_20_31_53_13	{'name': 'equivalent_classification'}
IfcReinforcedSoil.GROUTED	Pr_20_31_53_27	{'name': 'equivalent_classification'}
IfcReinforcedSoil.GROUTED	Pr_20_31_53_40	{'name': 'equivalent_classification'}
IfcReinforcedSoil.GROUTED	Pr_20_31_53_50	{'name': 'equivalent_classification'}
IfcReinforcedSoil.GROUTED	Pr_20_31_53_64	{'name': 'equivalent_classification'}
IfcReinforcedSoil.GROUTED	Pr_20_31_53_71	{'name': 'equivalent_classification'}
IfcReinforcedSoil.GROUTED	Pr_20_31_53_79	{'name': 'equivalent_classification'}
IfcReinforcedSoil.GROUTED	Pr_20_31_53_90	{'name': 'equivalent_classification'}
IfcReinforcedSoil.GROUTED	Pr_25_96_30	{'name': 'equivalent_classification'}
IfcReinforcedSoil.VERTICALLYDRAINED	Pr_65_52_24_47	{'name': 'equivalent_classification'}
IfcSign.MARKER	Pr_40_10_57_50	{'name': 'equivalent_classification'}
IfcSign.MARKER	Pr_40_10_57_66	{'name': 'equivalent_classification'}
IfcSign.MARKER	Pr_40_10_57_95	{'name': 'equivalent_classification'}
IfcSign.MARKER	Pr_40_10_57_96	{'name': 'equivalent_classification'}
IfcSign.MARKER	Pr_40_10_57_97	{'name': 'equivalent_classification'}
IfcSign.MARKER	Pr_40_10_77	{'name': 'equivalent_classification'}
IfcSign.MARKER	Pr_40_10_77_26	{'name': 'equivalent_classification'}
IfcSign.MARKER	Pr_40_10_77_37	{'name': 'equivalent_classification'}
IfcSign.MARKER	Pr_40_10_77_86	{'name': 'equivalent_classification'}
IfcSign.MARKER	Pr_40_10_77_94	{'name': 'equivalent_classification'}
IfcSign.MARKER	Pr_40_10_77_96	{'name': 'equivalent_classification'}
IfcSign.MARKER	Pr_40_10_90_21	{'name': 'equivalent_classification'}
IfcSign.MARKER	Pr_40_30_86_96	{'name': 'equivalent_classification'}
IfcSign.MIRROR	Pr_25_71_53	{'name': 'equivalent_classification'}
IfcSign.MIRROR	Pr_40_30_53	{'name': 'equivalent_classification'}
IfcSign.MIRROR	Pr_40_30_53_06	{'name': 'equivalent_classification'}
IfcSign.MIRROR	Pr_40_30_53_14	{'name': 'equivalent_classification'}
IfcSign.MIRROR	Pr_40_30_53_30	{'name': 'equivalent_classification'}
IfcSign.MIRROR	Pr_40_30_53_31	{'name': 'equivalent_classification'}
IfcSign.MIRROR	Pr_40_30_53_32	{'name': 'equivalent_classification'}
IfcSign.MIRROR	Pr_40_30_53_59	{'name': 'equivalent_classification'}
IfcSign.MIRROR	Pr_40_30_53_65	{'name': 'equivalent_classification'}
IfcSign.MIRROR	Pr_40_30_53_70	{'name': 'equivalent_classification'}
IfcSign.MIRROR	Pr_40_30_53_73	{'name': 'equivalent_classification'}
IfcSign.MIRROR	Pr_40_30_53_96	{'name': 'equivalent_classification'}
IfcSignal.AUDIO	Pr_70_75_06	{'name': 'equivalent_classification'}
IfcSignal.AUDIO	Pr_70_75_06_36	{'name': 'equivalent_classification'}
IfcSignal.AUDIO	Pr_70_75_36	{'name': 'equivalent_classification'}
IfcSignal.AUDIO	Pr_70_75_88_60	{'name': 'equivalent_classification'}
IfcStructuralSurfaceMember.SHELL	Pr_20_31_04_59	{'name': 'equivalent_classification'}
IfcFooting.PAD_FOOTING	Pr_20_85_13_32	{'name': 'equivalent_classification'}
IfcFooting.PILE_CAP	Pr_20_85_62_19	{'name': 'equivalent_classification'}
IfcPile.COHESION	Pr_20_31_02_59	{'name': 'equivalent_classification'}
IfcPile.DRIVEN	Pr_20_85_70_24	{'name': 'equivalent_classification'}
IfcPile.JETGROUTING	Pr_20_31_53_16	{'name': 'equivalent_classification'}
IfcPile.JETGROUTING	Pr_25_96_30_31	{'name': 'equivalent_classification'}
IfcPile.JETGROUTING	Pr_70_55_42_80	{'name': 'equivalent_classification'}
IfcPile.SUPPORT	Pr_20_85	{'name': 'equivalent_classification'}
IfcPile.SUPPORT	Pr_20_85_47_47	{'name': 'equivalent_classification'}
IfcReinforcingBar.ANCHORING	Pr_20_29_03	{'name': 'equivalent_classification'}
IfcReinforcingBar.ANCHORING	Pr_20_29_03_04	{'name': 'equivalent_classification'}
IfcReinforcingBar.ANCHORING	Pr_20_29_03_05	{'name': 'equivalent_classification'}
IfcReinforcingBar.ANCHORING	Pr_20_29_03_18	{'name': 'equivalent_classification'}
IfcReinforcingBar.ANCHORING	Pr_20_29_03_28	{'name': 'equivalent_classification'}
IfcReinforcingBar.ANCHORING	Pr_20_29_03_31	{'name': 'equivalent_classification'}
IfcReinforcingBar.ANCHORING	Pr_20_29_03_47	{'name': 'equivalent_classification'}
IfcReinforcingBar.ANCHORING	Pr_20_29_03_66	{'name': 'equivalent_classification'}
IfcReinforcingBar.ANCHORING	Pr_20_29_03_86	{'name': 'equivalent_classification'}
IfcReinforcingBar.ANCHORING	Pr_20_29_03_92	{'name': 'equivalent_classification'}
IfcReinforcingBar.ANCHORING	Pr_20_29_03_97	{'name': 'equivalent_classification'}
IfcReinforcingBar.ANCHORING	Pr_20_85_84	{'name': 'equivalent_classification'}
IfcReinforcingBar.ANCHORING	Pr_20_85_84_33	{'name': 'equivalent_classification'}
IfcReinforcingBar.ANCHORING	Pr_20_85_84_46	{'name': 'equivalent_classification'}
IfcReinforcingBar.ANCHORING	Pr_40_70_55_03	{'name': 'equivalent_classification'}
IfcReinforcingBar.ANCHORING	Pr_40_70_75_75	{'name': 'equivalent_classification'}
IfcReinforcingBar.ANCHORING	Pr_65_72_60_51	{'name': 'equivalent_classification'}
IfcReinforcingBar.ANCHORING	Pr_65_72_60_65	{'name': 'equivalent_classification'}
IfcReinforcingBar.ANCHORING	Pr_65_72_60_88	{'name': 'equivalent_classification'}
IfcReinforcingBar.EDGE	Pr_20_29_88_26	{'name': 'equivalent_classification'}
IfcReinforcingBar.EDGE	Pr_25_93_60_02	{'name': 'equivalent_classification'}
IfcReinforcingBar.EDGE	Pr_25_93_60_80	{'name': 'equivalent_classification'}
IfcReinforcingBar.EDGE	Pr_30_31_76_26	{'name': 'equivalent_classification'}
IfcReinforcingBar.EDGE	Pr_40_30_80_77	{'name': 'equivalent_classification'}
IfcReinforcingBar.PUNCHING	Pr_40_70_35_67	{'name': 'equivalent_classification'}
IfcReinforcingBar.PUNCHING	Pr_40_70_84_68	{'name': 'equivalent_classification'}
IfcReinforcingBar.RING	Pr_20_29_03_79	{'name': 'equivalent_classification'}
IfcReinforcingBar.RING	Pr_40_20_76_91	{'name': 'equivalent_classification'}
IfcReinforcingBar.SPACEBAR	Pr_65_70_46_24	{'name': 'equivalent_classification'}
IfcSurfaceFeature.HATCHMARKING	Pr_30_59_36	{'name': 'equivalent_classification'}
IfcSurfaceFeature.HATCHMARKING	Pr_30_59_36_02	{'name': 'equivalent_classification'}
IfcSurfaceFeature.HATCHMARKING	Pr_30_59_36_76	{'name': 'equivalent_classification'}
IfcSurfaceFeature.NONSKIDSURFACING	Pr_20_31_04_11	{'name': 'equivalent_classification'}
IfcSurfaceFeature.NONSKIDSURFACING	Pr_20_31_04_48	{'name': 'equivalent_classification'}
IfcSurfaceFeature.NONSKIDSURFACING	Pr_25_93_47	{'name': 'equivalent_classification'}
IfcSurfaceFeature.NONSKIDSURFACING	Pr_70_55_42_11	{'name': 'equivalent_classification'}
IfcSurfaceFeature.SYMBOLMARKING	Pr_40_10_77_22	{'name': 'equivalent_classification'}
IfcSurfaceFeature.SYMBOLMARKING	Pr_40_10_77_92	{'name': 'equivalent_classification'}
IfcSurfaceFeature.TRANSVERSERUMBLESTRIP	Pr_25_71_97_90	{'name': 'equivalent_classification'}
IfcSurfaceFeature.TREATMENT	Pr_40_50_51_28	{'name': 'equivalent_classification'}
IfcSurfaceFeature.TREATMENT	Pr_40_50_51_71	{'name': 'equivalent_classification'}
IfcTendon.BAR	Pr_20_76_51_11	{'name': 'equivalent_classification'}
IfcTendon.BAR	Pr_40_30_71_51	{'name': 'equivalent_classification'}
IfcTendon.BAR	Pr_40_50_12_06	{'name': 'equivalent_classification'}
IfcTendon.BAR	Pr_70_75_15_06	{'name': 'equivalent_classification'}
IfcTendon.COATED	Pr_25_57_51_16	{'name': 'equivalent_classification'}
IfcTendon.WIRE	Pr_20_29_63	{'name': 'equivalent_classification'}
IfcTendon.WIRE	Pr_20_96	{'name': 'equivalent_classification'}
IfcTendon.WIRE	Pr_20_96_97_02	{'name': 'equivalent_classification'}
IfcTendon.WIRE	Pr_20_96_97_19	{'name': 'equivalent_classification'}
IfcTendon.WIRE	Pr_20_96_97_21	{'name': 'equivalent_classification'}
IfcTendon.WIRE	Pr_20_96_97_63	{'name': 'equivalent_classification'}
IfcTendon.WIRE	Pr_20_96_97_82	{'name': 'equivalent_classification'}
IfcTendon.WIRE	Pr_65_72_97	{'name': 'equivalent_classification'}
IfcTendonAnchor.FIXED_END	Pr_20_93_71_65	{'name': 'equivalent_classification'}
IfcTendonConduit.GROUTING_DUCT	Pr_20_29_81_61	{'name': 'equivalent_classification'}
IfcTendonConduit.TRUMPET	Pr_40_30_55	{'name': 'equivalent_classification'}
00 31 19	Pr_40_10_77_75	{'name': 'equivalent_classification'}
00 31 19.23	Pr_20_93_85	{'name': 'equivalent_classification'}
00 31 26.26	Pr_65_70_50_84	{'name': 'equivalent_classification'}
00 43 33	Pr_20_65_50	{'name': 'equivalent_classification'}
00 45 23	Pr_70_50_71	{'name': 'equivalent_classification'}
00 55 00	Pr_40_50_84_57	{'name': 'equivalent_classification'}
00 60 00	Pr_20_85_86_30	{'name': 'equivalent_classification'}
00 60 00	Pr_25_71_29	{'name': 'equivalent_classification'}
00 60 00	Pr_25_71_29_56	{'name': 'equivalent_classification'}
00 61 00	Pr_20_31_02_85	{'name': 'equivalent_classification'}
00 62 33	Pr_20_31	{'name': 'equivalent_classification'}
00 62 33	Pr_20_76	{'name': 'equivalent_classification'}
00 62 33	Pr_25_31	{'name': 'equivalent_classification'}
00 62 34	Pr_20_31_04_71	{'name': 'equivalent_classification'}
00 62 34	Pr_25_57_06_32	{'name': 'equivalent_classification'}
00 62 34	Pr_25_71_63_18	{'name': 'equivalent_classification'}
00 62 89	Pr_25_71_29_16	{'name': 'equivalent_classification'}
00 73 53	Pr_65_54_94_03	{'name': 'equivalent_classification'}
01 21 13	Pr_40_70_22_25	{'name': 'equivalent_classification'}
01 22 16	Pr_40_70_22_64	{'name': 'equivalent_classification'}
01 26 19	Pr_40_10_57	{'name': 'equivalent_classification'}
01 26 19	Pr_40_10_77_96	{'name': 'equivalent_classification'}
01 43 33	Pr_65	{'name': 'equivalent_classification'}
01 51 16	Pr_70_60_36_42	{'name': 'equivalent_classification'}
01 51 23	Pr_70_60	{'name': 'equivalent_classification'}
01 52 13	Pr_40_30_28_34	{'name': 'equivalent_classification'}
01 52 13	Pr_40_30_28_59	{'name': 'equivalent_classification'}
01 52 16	Pr_40_70_51_32	{'name': 'equivalent_classification'}
01 52 19	Pr_40_50_51_75	{'name': 'equivalent_classification'}
01 52 19	Pr_40_70_22_75	{'name': 'equivalent_classification'}
01 54 23	Pr_20_85_65_11	{'name': 'equivalent_classification'}
01 54 26	Pr_40_30_61_67	{'name': 'equivalent_classification'}
01 55 26	Pr_25_30_86	{'name': 'equivalent_classification'}
01 55 29	Pr_40_30_25_21	{'name': 'equivalent_classification'}
01 56 00	Pr_25_80_80_96	{'name': 'equivalent_classification'}
01 56 26	Pr_20_76_88_72	{'name': 'equivalent_classification'}
01 56 26	Pr_20_76_88_73	{'name': 'equivalent_classification'}
01 56 26	Pr_20_76_88_74	{'name': 'equivalent_classification'}
01 56 26	Pr_20_76_88_86	{'name': 'equivalent_classification'}
01 56 26	Pr_20_96_96	{'name': 'equivalent_classification'}
01 56 26	Pr_20_96_96_12	{'name': 'equivalent_classification'}
01 56 26	Pr_20_96_96_14	{'name': 'equivalent_classification'}
01 56 26	Pr_40_10_77_29	{'name': 'equivalent_classification'}
01 56 26	Pr_40_50_83_29	{'name': 'equivalent_classification'}
01 56 33	Pr_40_30_22_34	{'name': 'equivalent_classification'}
01 56 36	Pr_65_72_97_83	{'name': 'equivalent_classification'}
01 57 13	Pr_20_85_28_27	{'name': 'equivalent_classification'}
01 66 16	Pr_80_77_28_14	{'name': 'equivalent_classification'}
01 73 19	Pr_40_50_05_42	{'name': 'equivalent_classification'}
01 73 23	Pr_20_85_03_63	{'name': 'equivalent_classification'}
01 73 23	Pr_20_85_09_09	{'name': 'equivalent_classification'}
01 73 23	Pr_20_85_84_88	{'name': 'equivalent_classification'}
01 73 23	Pr_20_96_71_71	{'name': 'equivalent_classification'}
01 73 23	Pr_65_72_59_06	{'name': 'equivalent_classification'}
01 73 26	Pr_20_85_65	{'name': 'equivalent_classification'}
01 73 26	Pr_25	{'name': 'equivalent_classification'}
01 73 26	Pr_30	{'name': 'equivalent_classification'}
01 74 00	Pr_70_55_96_76	{'name': 'equivalent_classification'}
01 74 00	Pr_70_55_96_97	{'name': 'equivalent_classification'}
01 93 00	Pr_40_30_21_20	{'name': 'equivalent_classification'}
02 05 19.13	Pr_25_57_61_29	{'name': 'equivalent_classification'}
02 05 19.13	Pr_25_57_85_64	{'name': 'equivalent_classification'}
02 05 19.13	Pr_25_57_85_66	{'name': 'equivalent_classification'}
02 05 19.13	Pr_25_57_85_68	{'name': 'equivalent_classification'}
02 05 19.16	Pr_25_57_51_10	{'name': 'equivalent_classification'}
02 05 19.16	Pr_25_57_51_13	{'name': 'equivalent_classification'}
02 05 19.16	Pr_25_57_51_14	{'name': 'equivalent_classification'}
02 05 19.16	Pr_25_57_51_70	{'name': 'equivalent_classification'}
02 21 13.13	Pr_40_10_77_20	{'name': 'equivalent_classification'}
02 21 13.13	Pr_40_10_77_26	{'name': 'equivalent_classification'}
02 21 13.13	Pr_40_10_77_86	{'name': 'equivalent_classification'}
02 21 13.13	Pr_40_10_77_94	{'name': 'equivalent_classification'}
02 21 16	Pr_40_50_05_14	{'name': 'equivalent_classification'}
02 22 19	Pr_25_30_86_91	{'name': 'equivalent_classification'}
02 25 23.13	Pr_20_29_23_40	{'name': 'equivalent_classification'}
02 26 26	Pr_20_29_14_43	{'name': 'equivalent_classification'}
02 26 26	Pr_25_93_54_46	{'name': 'equivalent_classification'}
02 26 26	Pr_25_93_54_47	{'name': 'equivalent_classification'}
02 31 19	Pr_20_76_70_60	{'name': 'equivalent_classification'}
02 31 19	Pr_30_36_59_50	{'name': 'equivalent_classification'}
02 31 19	Pr_40_30_25_50	{'name': 'equivalent_classification'}
02 54 16	Pr_65_52_62_03	{'name': 'equivalent_classification'}
02 56 13	Pr_65_52_25_98	{'name': 'equivalent_classification'}
02 57 13	Pr_40_20_87_83	{'name': 'equivalent_classification'}
02 62 13	Pr_65_55_85_30	{'name': 'equivalent_classification'}
02 83 00	Pr_65_52_62_52	{'name': 'equivalent_classification'}
02 84 16	Pr_70_70_46_36	{'name': 'equivalent_classification'}
02 84 16	Pr_70_70_46_78	{'name': 'equivalent_classification'}
02 84 16	Pr_80_77_27_07	{'name': 'equivalent_classification'}
03 00 00	Pr_20_31_16	{'name': 'equivalent_classification'}
03 00 00	Pr_20_31_16_31	{'name': 'equivalent_classification'}
03 00 00	Pr_20_31_16_67	{'name': 'equivalent_classification'}
